2008,7,18,espectáculos,y un día volvió el caño...,"en las ediciones anteriores que el caño se hizo presente, logró captar una mayor cantidad de audiencia, al mismo  tiempo que despertó una gran polémica sobre los contenidos de la televis..."
2008,7,18,política," the economist  , en un durísimo editorial contra cristina fernández"," traducción del artículo publicado en  the economist  en su edición de hoy.  ... pero fernández y su combativo esposo, néstor kirchner, anterior mandatario a la presidencia de ella y pre..."
2008,7,19,cultura,"""soy un poeta que escribe en prosa""","el anterior,  imposturas  , es un texto oscuro y difícil, y en la práctica nadie lo leyó  probablemente sea mi mejor obra.  "
2008,7,19,propiedades,el encuentro del real estate,"en medio de esta realidad, la cuarta edición del salón del mercado inmobiliario (sim), que organiza la nacion, que se realizará entre el 1° y el 4 de octubre próximo, en los pabellones rojo, am..."
2008,7,19,economía,scioli entregó la concesión del gran hotel provincial,"la reapertura sería parcial antes de fines de año para albergar la feria del libro que se organiza aquí todos los años y, también, ser sede central de una nueva edición del festival internacion..."
2008,7,20,deportes,un mejor final para los argentinos en royal birkdale,andrés romero y ariel cañete mejoraron sus producciones de las jornadas anteriores y se despidieron del torneo con una mejor sensación. ... el irlandés padraig harrington se coronó por segundo ...
2008,7,21,espectáculos,en números," 25.000  personas convoca el festival de cine latino de nueva york  cada año hay más espectadores para este encuentro cinematográfico, cuya quinta edición  comenzará mañana en manhattan. ... en..."
2008,7,21,cultura,comienza la fiesta de los libros infantiles,"pero este año se sumaron 20 editoriales más que no habían participado en ediciones anteriores. ... no obstante, habrá venta de juguetes didácticos (como en ediciones anteriores..."
2008,7,21,cultura,comienza la fiesta de los libros infantiles,"pero este año se sumaron 20 editoriales más que no habían participado en ediciones anteriores. ... no obstante, habrá venta de juguetes didácticos (como en ediciones anteriores..."
2008,7,23,deportes,"curuchet: ""voy a llegar a pekín con mi máximo rendimiento""","una preparación olímpica que es más dura que en ediciones anteriores de las que participó. ... por ejemplo, a esta acumulación de kilómetros de rodaje que casi duplica a los 17.000 o 18...."
2008,7,24,política,una alianza que se fortalece,"tendrá un carácter más político que las ediciones anteriores porque el campo, después del prolongado conflicto, demostró que es un actor de peso en la vida política y económica del país...."
2008,7,25,sociedad,el narigón que se hizo famoso,"ver anteriores manu, estrella de la publicidad olímpica por luis güerri  especial para lanacion.com  *acerca del autor  nació en buenos aires, tiene 34 años y es periodista. ... en 2004 colabor..."
2008,7,26,economía,"palermo, en tiempos de vigilia","hoy, aunque el sector se muestra como un actor político más fortalecido que años anteriores, ni el más optimista da por segura la presencia del gobierno en la tradicional exposición. ... tan es..."
2008,7,27,lifestyle,tango s.a.,"desde la firma madreselva, especialista en calzado para baile, aseguran que las ventas crecieron un 40% respecto del año anterior. ... ""es un espacio intermedio, o anterior a la milonga...."
2008,7,27,economía,"los chicos, al trabajo","la aceptación de los pequeños lectores  multiplicó los efectos de la edición: se distribuye gratuitamente en muchos lugares donde la empresa está presente, en la argentina y países limítrofes. ..."
2008,7,27,sociedad,volvían de festejar y los arrolló un tren: cinco muertos,"al cierre de esta edición, su identidad no había trascendido.  ... los jóvenes habían salido la noche anterior a festejar el comienzo de las vacaciones de invierno.  "
2008,7,27,economía,esperan que vuelva el diálogo,"una semana antes del anuncio de martín lousteau se había realizado la segunda edición de expoagro, en la que la cantidad de operaciones comerciales superaron todas las expectativas. ... se vive..."
2008,7,28,sociedad,"aeroparque: otra vez, viajar en avión fue una odisea","julio alak, gerente general de aerolíneas argentinas, culpó a marsans, la anterior concesión, por la ""sobreventa de pasajes"" y por la falta de ""disponibilidad de aviones"", al tiempo que admitió..."
2008,7,28,cultura,concursos,"concursos de poesía y cuento de la fundación victoria ocampo  la fundación victoria ocampo convoca a sus concursos anuales de poesía y cuento, que en ediciones anteriores fueron adjudica..."
2008,7,30,arquitectura,publicaciones,"en una tercera parte, la autora trata la verificación de la estructura propuesta a partir de la evaluación cualitativa y cuantitativa, realizada en los capítulos anteriores. la edición c..."
2008,7,30,cultura,"la diversidad mexicana, presente en nueva york","el festival, por el que pasaron en las anteriores ediciones unas 50.000 personas, tendrá entre los artistas invitados a la cantante oaxaqueña lila downs conocida por su participación en ..."
2008,7,31,deportes,una dura caída de herrera,"el jinete peruano, que hoy será operado, quedó internado en una sala de terapia intensiva del sanatorio de la trinidad de san isidro, donde al cierre de esta edición continuaban efectuándole es..."
2008,7,31,moda y belleza,"pasó, pasa, pasará","otra novedad es el perfume fleurs de cerisier ($ 220), flores de cerezo, en edición limitada, que incluye frutos rojos. ... en cuanto a los precios, la suba respecto del verano anterior ..."
2008,7,31,deportes,una victoria sobre serbia y el pasaje a la definición,".- el seleccionado masculino de básquetbol argentino accedió a la final de la iii edición del torneo diamond ball, que se disputa en najing, al vencer esta mañana a serbia por 75-60.  ... obert..."
2008,7,31,sociedad,así puede salir aerolíneas de la crisis,"ver anteriores el narigón que se hizo famosomanu, estrella de la  publicidad olímpica mirá todos las comerciales de marcas registradas del año.  ... en 2004 colaboró con buzz, la revista de mar..."
2008,8,1,opinión,carta de lectores,"""lo anterior es aplicable a varios iluminados de reciente aparición en américa latina, que seguramente van a sacar cero en historia.""  ... rafael mauro rafaelmauro@hotmail.com buen uso y ahorro..."
2008,8,1,autos,"pagani zonda cinque, de las pistas a las calles"," en la edición de al volante del 9 de marzo de 2007 habíamos presentado el zonda r, superdeportivo diseñado y producido por el constructor argentino oriundo de casilda, santa fe, horacio pagani..."
2008,8,1,cultura,"premian a federico jeanmaire, un artesano de la literatura","en anteriores ediciones ganaron el premio emecé los novelistas eduardo mignogna, maría esther de miguel, griselda gambaro, angélica gorodischer, daniel guebel y orlando van bredam, entre..."
2008,8,2,economía,la muestra es el lugar para proyectar nuevos desafíos,"es un crecimiento a la par de otras razas:  vale recordar que angus trajo 489 reproductores, un 18 por ciento más que en 2007 y que hereford vino con algo más de 200 animales, una cifra parecida a la ..."
2008,8,2,propiedades,el mejor ámbito para debatir,"en esta ocasión la muestra se desarrollará en los pabellones rojo, amarillo y verde, y como en las ediciones anteriores estará acompañada por conferencias de expertos nacionales e intern..."
2008,8,2,economía,la oposición ocupó el vacío que dejaron el gobierno y la industria,"finalmente, el ex candidato presidencial roberto lavagna, un habitual visitante del predio (estuvo en años anteriores), también pasó a saludar por los pasillos de palermo, donde se cruzó por es..."
2008,8,3,política,la rural criticó y exigió un plan agropecuario,"en el palco oficial, por donde pasaron varios presidentes de la nación y casi todos los secretarios de agricultura en las 121 ediciones anteriores, miguens estuvo flanqueado por sus pare..."
2008,8,4,economía,breves,"plan para financiar emprendedores  santander río lanzó la cuarta edición de ""ideas que dan trabajo"", un programa de financiamiento para micro- emprendimientos solidarios. ... según informó la e..."
2008,8,5,cultura,concursos,"concursos de poesía y cuento de la fundación victoria ocampo  la fundación victoria ocampo convoca a sus concursos anuales de poesía y cuento, que en ediciones anteriores fueron adjudica..."
2008,8,6,ciencia,récord de proyectos en la nueva edición de innovar,"lo confirma la cuarta edición del concurso nacional de innovaciones, innovar, que este año organiza el ministerio de ciencia, tecnología e innovación productiva.  tanto el número de presentacio..."
2008,8,6,editoriales,los polémicos juegos de pekín,"la edición de 1968, realizada en la ciudad de méxico, derivó en protestas contra el sistema pseudodemocrático del partido revolucionario institucional (pri) que provocaron más de 300 muertos; f..."
2008,8,6,deportes,para la adoptiva fue un trámite,".- sin bien loquita en la pista, hecho anticipado en forma exclusiva por la nacion en su edición de ayer, la adoptiva no desperdició la oportunidad y convirtió el clásico wilfredo latham (l-110..."
2008,8,6,sociedad,¿querés volver a sentirte un chico?,"y la responsabilidad es de ""grillo"", este comercial de young & rubicam para lila pause, otra prueba, como la del aviso anterior, que la publicidad es el comienzo de la carrera de muchos.  ... v..."
2008,8,7,moda y belleza,cinco años tramando,"habrá una retrospectiva de las colecciones y, de lunes a miércoles, churba recibirá con champagne y una súper  sale  de prendas de temporadas anteriores a precios increíbles.  ... lunes, martes..."
2008,8,7,espectáculos,canal 13 cambia el fin de semana,"el anterior,  policías en acción,  sigue en plena marcha con su emisión de los miércoles a la noche, a la que desde el lunes sumará una inesperada versión en formato de tira vespertina que se l..."
2008,8,8,editoriales,cómo hacer del niño un lector," la nueva edición de la feria dedicada al libro infantil y juvenil ha resultado ser, como en ocasiones anteriores, un éxito completo en todos sus aspectos:  desde el aumento en la venta ..."
2008,8,8,espectáculos,"bases legales del concurso ""encontrate con nik y divertite con gaturro superstar""","incluyendo la colección completa de 232 figuritas a color y autoadhesivas para completar el  álbum, , iii)  un (1) libro del  personaje  ""gaturro"", edición colección gaturro, de 94 páginas, y d..."
2008,8,9,cultura,un incansable activista literario,"en la planta baja, un puñado de treintañeros edita las revistas  the believer  y  mcsweeney s,  acaso las mejores entre las consagradas a la nueva narrativa en lengua inglesa; mientras tanto, en el só..."
2008,8,10,lifestyle,dibujos s.a.,"en la actual animación 2d -sucesora del método anterior- interviene, claro está, la computadora: los dibujos se animan digitalmente por medio de programas informáticos. ... en la edición..."
2008,8,10,lifestyle,llevar el arte bien lejos,-en 1990 participamos con la revista en la primera edición de la feria art miami. ... -¿cómo fue la edición anterior y qué se perfila para la de este año?  
2008,8,10,economía,"según las conclusiones que se desprenden del barómetro de empresas que elabora trimestralmente deloitte, existe más cautela entre los empresarios","ciertamente, la percepción negativa aumentó ostensiblemente respecto del nivel que había reflejado en la medición que se llevó a cabo en la anterior edición del barómetro de empresas"", c..."
2008,8,10,economía,preocupan la inflación y el nivel de subas salariales,"la preocupación de los empresarios por la conflictividad social acaparó el 14,2% de las respuestas y las restricciones energéticas cedieron terreno ayudadas por un invierno menos frío que el anteri..."
2008,8,10,deportes,otra destacada actuación del pigu romero,"el ganador de las dos ediciones anteriores, el estadounidense tiger woods, no compitió debido a que se recupera de una operación en la rodilla izquierda. "
2008,8,11,espectáculos,"conferencia, rock y fiesta de rs y bud","apenas pasadas las 23, y al igual que en las ediciones anteriores, bobby flores ofició de host y, mientras el lugar se seguía llenando, presentó a quien sería el encargado de disertar du..."
2008,8,13,espectáculos,"regreso a una galaxia muy, muy lejana","en cambio, sus dos próximos proyectos serán parte de  la guerra de las galaxias  , no menos ambiciosos que sus films anteriores, pero potencialmente menos comerciales. ... otros colegas de luca..."
2008,8,13,deportes,schwank arrancó bien su temporada en cemento,"juan martín del potro también debutaba en el certamen anoche, al cierre de esta edición, frente al norteamericano jesse levine, a quien ya venció esta temporada en el masters series de miami po..."
2008,8,13,cultura,se reeditó la primera novela de thomas mann,"en esta nueva edición en español, la novela publicada por edhasa fue traducida por isabel garcía adanes (madrid, 1972) que recibió el premio cervantes en 2005 por la traducción de ""la montaña m..."
2008,8,14,espectáculos,"compleja, interesante y cruda","edición: jeff cheung y law wing cheong. ... ahora le llega el turno a  election 2,  que si bien no es estrictamente una secuela (puede ser apreciada en toda su dimensión sin haber visto la a..."
2008,8,14,economía,liderazgo de firmas de brasil y méxico,en la última edición de la  revista cepal  se señala que 85 de las 100 empresas de primera línea de la región y 35 de las 50 más rentables son originarias de estos dos países. ... de acuerdo co...
2008,8,14,lifestyle,muebles ingeniosos para habitaciones reducidas,"este es el caso de cube6, el juego de banquetas o mesitas creado por el diseñador naho matsuno , presentado por la casa naho design en la edición 2008 del milan design week.  ... con un concept..."
2008,8,15,sociedad,¿la publicidad anticipó la medalla del judo?,"si los adolescentes anónimos protagonizan el comercial anterior, aquí el rol principal lo tienen los consagrados: roger federer y yao ming, la estrella del básquet chino, los destacados de esta..."
2008,8,17,turismo,ocio & negocios,"en esta edición, que tendrá un 50% más de espacio que la anterior, habrá 400 expositores, seminarios, conferencias y rondas de negocios que presentarán todas las novedades para el sector..."
2008,8,17,lifestyle,eva viste a la moda,"-como directora de la edición latinoamericana de una de las revistas que fijan la agenda del mundo de la moda, usted también es una mujer muy poderosa. ... -lo mejor de este trabajo es que ning..."
2008,8,19,cultura,un inédito de dylan en la web,"el álbum se comercializará en un formato doble con 27 canciones y también en una edición limitada, que incluye un tercer disco con doce temas más y un libro con las portadas de los singles de d..."
2008,8,19,cultura,concursos,"concursos de poesía y cuento de la fundación victoria ocampo  la fundación victoria ocampo convoca a sus concursos anuales de poesía y cuento, que en ediciones anteriores fueron adjudica..."
2008,8,20,economía,"se recuperó la industria: creció en julio un 9,4%","la cifra se ubicó muy por encima del nivel de julio del año anterior, que -en medio de las peores semanas de la crisis energética- cayó hasta el 69,3 por ciento.  cinco sectores se ubicaron por..."
2008,8,20,lifestyle,número 18 - marzo 2007,"en esta edición, alexandra rampolla explica el mito y tabú de la sexualidad masculina, y brando cuenta cuáles fueron las circunstancias para que la triple a se convirtiera en la dueña de la vid..."
2008,8,21,sociedad,investigan lazos locales de los ideólogos del triple crimen,"como se informó en ediciones anteriores, fuentes de la policía bonaerense afirmaron que forza tuvo un contacto telefónico con julián jiménez jaramillo, el ciudadano colombiano que sobrev..."
2008,8,21,sociedad,morgan freeman le puso su voz a la hazaña de michael phelps,"ver anteriores ¿la publicidad anticipó la medalla del judo?... en 2004 colaboró con buzz, la revista de marketing y publicidad, y desde 2005 es editor periodístico de grupo q, donde estuvo al f..."
2008,8,22,política,negarse a cambiar el rumbo económico es una amenaza, a continuación se reproduce un artículo publicado en la última edición de la revista semanal inglesa the economist sobre la situación económica en la argentinadespués de seis años de rápido cr...
2008,8,23,cultura, bohemia en buenos aires ,"una vez instalado en el departamento de su nueva pareja [susana constante], con la avenida corrientes nuevamente a un paso, durante muchas de esas noches en las que las costumbres moderadas de aira, t..."
2008,8,25,deportes,"""quiero recuperarme bien para volver a jugar en febrero""","""esta lesión es más grave que la anterior, porque en 1999 ,en aquel partido contra colón, sólo se le rompió el ligamento cruzado anterior, pero confiamos en su recuperación, ya que martí..."
2008,8,26,espectáculos,diez años para el tango no es nada," pasó otra edición del festival de tango. ... en esta edición hubo algunas actividades programadas en los barrios, mientras que la mayoría se agrupó en el centro de la ciudad, especialme..."
2008,8,27,espectáculos,2x1: alfonso barbieri y anetol delmonte,"(la entrada sale diez pesos).el estudio del grupo [que estará adelantando los temas de su inminente segundo disco, aún sin nombre] fue la sede, también, de la grabación del segundo disco como solista ..."
2008,8,27,cultura,los coen inauguran la mostra,"""en los premios confluyen muchos intereses, muchas veces más relacionados con las productoras que con la propia película"", aseguró joel coen después de vivir un año triunfal gracias a su anterior..."
2008,8,27,sociedad,nike y sus atletas de papel,"con la dirección general creativa de rodrigo grau y ramiro rodríguez cohen, la creatividad apuesta por un laburo de edición tremendo. ... ver anteriores morgan freeman le puso su voz a l..."
2008,8,30,cultura,cortázar y los vampiros,"apenas llegada de moscú, ya que la unión soviética también forma parte de una edición especial, me entero de que mis anfitriones rusos no han tenido mejor idea que llamar a bucarest y recomenda..."
2008,9,2,sociedad,polémica por el origen político del prófugo,"al cierre de esta edición, crecían las versiones respecto de que poggi se entregaría a la justicia en cuestión de horas (como se informa por separado).  ... el intendente anterior lo pus..."
2008,9,2,economía,las empresas que llegaron a la cima de la excelencia,"es una vidriera animada e interactiva, con un tono de comunicación cercano y amigable, a través del cual palermo films ha logrado tangibilizar el servicio fílmico, mediante la exhibición de sus trabaj..."
2008,9,3,espectáculos,"todo para ver, escuchar y discutir"," desde mañana y hasta el domingo se llevará a cabo la tercera edición del buenos aires feria internacional de la música (bafim), organizada por el gobierno de la ciudad que, atento a la masiva ..."
2008,9,4,moda y belleza,showrooms,"el sábado, día de cierre, y con récord de público, los visitantes pudieron adquirir lo expuesto, una novedad de esta edición. ... diseñadores a mano  en esta edición, florencia fiocca se..."
2008,9,4,cultura,"handke, fuera de concurso","en las ediciones anteriores el premio ha recaído en autores relativamente jóvenes -entre los 40 y los 50 años- como el austríaco arno geiger con la novela  todo nos va bien  , publicada ..."
2008,9,4,sociedad,el monstruo que practica sexo seguro,"agencia  : vanabbetotvessem amsterdam  -´´great body´´  tal como la pieza anterior, la estética responde a los parámetros visuales del cine de los años 30, incluso en las placas de inicio.  ....."
2008,9,5,cultura,"pinta, rumbo a nueva york"," durante la brillante presentación de david galenson, sobre la relación entre la economía y el arte, en el malba se anunció la segunda edición de pinta, la feria de arte latinoamericana que ten..."
2008,9,5,espectáculos,"la argentina, una sede de la música internacional","el  pepsi music siempre ""importa"" artistas internacionales para sus ediciones. ... octubre finaliza con otro festival de música que dio qué hablar en sus ediciones anteriores: el ..."
2008,9,7,espectáculos,la compactera,"si en su producción anterior la cantautora se había dedicado a explorar a las poetisas inglesas de la época victoriana, en este trabajo vuelve a la fórmula que la transformó en la seductora y a..."
2008,9,7,espectáculos,un negocio redondo que gira sin parar,"como en un videoclip sin sentido donde lo irreconciliable se mezcla, este periodista experimentó anteanoche el paso por la tercera edición de la feria internacional de la música, más conocida p..."
2008,9,7,espectáculos,nuestras bellas raíces musicales,"y como ha sido en las anteriores ediciones, la asistencia fue más que significativa. "
2008,9,9,espectáculos,feliz incursión por el diván de freud,"como lo hicieron en el trabajo anterior (  los premios mastropiero  ), el ""conjunto de instrumentos informales"" deja de lado los ceremoniosos y un tanto estáticos monólogos introductorios a los..."
2008,9,10,sociedad,"murió ""la voz de dios""",ver anteriores el monstruo que practica sexo seguronike y sus atletas de papelmorgan freeman le puso su voz a la hazaña de michael phelps¿la publicidad anticipó la medalla del judo?... en 2004 ...
2008,9,11,moda y belleza,vidriera,"con remanentes de temporadas anteriores se encuentran ballerinas con estampas exclusivas, ojotas originales (por $ 100), sandalias de noche ($ 240), botas (desde $ 280) y botinetas (desde $ 240..."
2008,9,12,espectáculos,en una playa de colores atrapantes,"ella conoció su obra en el barrio joven de arteba, edición del 2005, en donde él había armado un  chill out  con guirnaldas de papel colgando del techo. ... claro que en su anterior trab..."
2008,9,12,lifestyle,entrevista a ricardo darín,"darín  y, por lo pronto, estoy en un lugar que nunca pisé: el de la edición y la posproducción. "
2008,9,13,el mundo,morales ordenó imponer el estado  de sitio en pando,"pese a que bolivia parecía ayer haber recuperado una leve calma, al cierre de esta edición tres personas resultaron muertas en el operativo lanzado por los militares para recuperar el aeropuert..."
2008,9,13,opinión,carta de lectores,"""hoy vemos cómo el actual gobierno, del mismo partido político que aquél, va a malgastar nuestro dinero estatizando una empresa cuyo principal activo son los derechos sobre sus rutas aéreas, que de po..."
2008,9,14,espectáculos,"juntos otra vez, en diferentes zonas horarias","no obstante, se juntaron hace casi dos meses, cuando eno visitó nueva york para realizar un  brainstorm  con byrne para darle los últimos toques musicales al disco y planear su edición. ... byr..."
2008,9,14,espectáculos,sonidos en sintonía con el paisaje,"en su xvi edición consecutiva la tradicional oferta se prepara con la supervisión artística de martín nijenssohn, para el clásico encuentro de paisaje y música, conjunción posible de gozar en l..."
2008,9,17,arquitectura,perspectivas,"los arquitectos premiados en anteriores ediciones fueron el italiano renzo piano (2000), el japonés kengo kuma (2002), el australiano richard leplastrier (2004) y el suizo peter zumthor ..."
2008,9,17,sociedad,facundo arana no se hace el boludo,"ver anteriores murió ""la voz de dios""el monstruo que practica sexo seguronike y sus atletas de papelmorgan freeman le puso su voz a la hazaña de michael phelps¿la publicidad anticipó la medalla..."
2008,9,19,espectáculos,muchas estrellas y pocas sorpresas en el debut,"en materia de números, esta edición de san sebastián ofrece algunos muy significativos: la inversión total se estima que fue de 7.200.000 euros, en los que se incluyen 2500 noches de hotelería ..."
2008,9,19,el mundo,otro descalabro en los precios agrícolas,"así, luego de tomarse un respiro de la crisis financiera del día anterior, con la recuperación parcial de los precios, ayer hubo nuevas liquidaciones de posiciones agrícolas, por lo que el cier..."
2008,9,20,cultura,perspectivas múltiples,"también sobre el modo de llevar adelante el desarrollo de esta disciplina que, al tomar como objeto la figura del intelectual inserto siempre en el contexto histórico que posibilitó o limitó sus inter..."
2008,9,20,economía,es excesiva la oferta de carne," transcurrida una semana desde la última edición de esta columna referida a la operatoria del mercado de liniers, desafortunadamente no es alentador para el productor recordar el clima en que f..."
2008,9,20,sociedad,"la llegada de los pingüinos, en la web","esta vez, a diferencia de años anteriores, las cinco cámaras dispuestas para captar a los cientos de pingüinos de magallanes se montaron en cabo dos bahías -200 kilómetros al norte de comodoro ..."
2008,9,21,espectáculos,"la memoria, ese asunto complicado","sobre la mesa, o entre bateas, aparecen reunidas varias ediciones y reediciones que recuerdan, recuperan y salvan del olvido. ... menos ambiciosa que la de aquelarre, incluye los tres álbumes d..."
2008,9,21,economía,puertas adentro,de la última edición que se desarrolló en la argentina participaron 130  empresas. ... para ver el listado completo de 2007 y ediciones anteriores  se puede ingresar a www.greatpl...
2008,9,23,política,"denuncian un ""hackeo"" a la presidenta","la aclaración del organismo surgió después de que la nacion publicó, en su edición de ayer, que la jefa del estado había vuelto a modificar su condición tributaria, es decir que había retomado ..."
2008,9,23,cultura,más de 200 periodistas reflexionan sobre su profesión,"el congreso latinoamericano de periodismo ha celebrado todas sus anteriores ediciones en panamá (1997, 2001 y 2004), excepto la segunda, que tuvo lugar en puerto rico en 1999.  "
2008,9,23,sociedad,"el regreso del cubo mágico, de la mano de tiger woods","-""moon shot"" - gatorade tiger  con el spot anterior, la idea de que woods es capaz de cualquier cosa está consolidada. ... en 2004 colaboró con buzz, la revista de marketing y publicidad, y des..."
2008,9,23,cultura,concursos,"asimismo la editorial sm publicará, en edición no venal, la compilación de los ganadores. ... concursos de poesía y cuento de la fundación victoria ocampo  la fundación victoria ocampo convoca ..."
2008,9,26,lifestyle,retratos en dos tiempos,"el típico tiempo pasado de la fotografía (el ""esto ha sido"" de roland barthes) hace un rizo aquí con un pasado anterior irrecuperable pero igualmente presente. ... más próximos a sus trabajos ..."
2008,9,27,deportes,lange estará en la volvo ocean race,"será la segunda participación de lange en la competencia, aunque en la anterior, en 2001, sólo estuvo en una etapa. así, completará la trilogía del yachting mundial: los juegos olímpicos (tiene..."
2008,9,27,economía,toda la maquinaria en agroshowroom,"para esta edición ya han confirmado su presencia delegaciones de 20 países.  ... la edición de este año está organizada, al igual que el año anterior, por el cluster empresarial c..."
2008,9,27,cultura,al ritmo de la vida urbana,"prensa, lectores y vida moderna  , escrito en 1996, y que ahora se publica con un prefacio del autor -doctor en historia de la universidad de california, berkeley, y profesor de historia europea de la..."
2008,9,27,deportes,polideportivo,"la tradicional competencia se desarrollará sobre un recorrido a 1,45m en vez de 1,40m, como en años anteriores.  ... el australiano casey stoner (ducati) marcó el mejor tiempo en los entrenamie..."
2008,9,28,opinión,será noticia,"el film, que entrecruza y desarrolla diferentes historias de vida a lo largo de poco más de cuatro horas, obtuvo críticas más que elogiosas durante su proyección a principios de año, en el marco de la..."
2008,9,28,cultura,breves,"el premio se adjudica a quien, a juicio del jurado, sea el pintor argentino que haya expuesto la mejor obra en el bienio anterior al año de entrega. ... otros grandes artistas como carlos alons..."
2008,9,29,sociedad,"pese a la lluvia, el pepsi vibró a todo rock",lo que el agua modificó en la tarde de ayer fue el  look  de algunos de los 10.000 jóvenes asistentes (la mitad de la cantidad de público que en la noche anterior había vibrado con catupecu mac...
2008,9,29,espectáculos,pantallas argentinas,"fabio junco y julio midú, directores del film -e impulsores del festival-, terminan por estos días la edición del largometraje, cuyo protagonista, cuentan los cineastas, ""se convirtió en un gen..."
2008,9,29,tecnología,celulares surtidos para cualquier paladar,"en nuestro país, además, ofrece el touch cruise ($ 899 con abono), que también usa ese sistema operativo, y una versión anterior de la interfaz gráfica diseñada por htc. ... motorola, por su pa..."
2008,10,1,espectáculos,en danza,"incluidos los tiempos de la convocatoria, que todavía espera para ser lanzada y que estará exclusivamente dedicada a piezas ya estrenadas (que no hayan participado en la edición anterior..."
2008,10,1,arquitectura,venecia no naufragará,"comparándola con la edición anterior (curada por el inglés richard burdett), ésta  es menos homogénea, mientras la muestra curada por betsky presenta las instalaciones y performances de ..."
2008,10,1,cultura,la inmensidad del arte al aire libre,"este año se celebra la tercera edición, y en ella repiten algunos artistas como plensa y botero, pero no otros que estuvieron en las anteriores como damien hirst o barry flanagan, mientr..."
2008,10,2,sociedad,"oreiro, autos invisibles y una escena de sexo ""censurada""","ver anteriores el regreso del cubo mágico, de la mano de tiger woodsfacundo arana no se hace el boludomurió ""la voz de dios""el monstruo que practica sexo seguronike y sus atletas de papelmorgan..."
2008,10,3,política,cronología: la protesta agraria en nuestra historia,"en ese momento, el área cultivada de maíz de la campaña 1975-1976 alcanzó a 3.705.000 hectáreas, una importante reducción del 4% en relación al año anterior. ... en cuanto a la comercialización..."
2008,10,4,cultura,una película única,"como su film anterior,  balnearios  (2002),  historias extraordinarias  (desde aquí,  he  ) se presentó en la última edición del bafici (festival de cine independiente de buenos aires). "
2008,10,4,deportes,del potro preocupa a españa,"y uno de los hipotéticos duelos de la definición de la ensaladera es el de juan martín del potro y david ferrer, ambos singlistas titulares en las recientes semifinales ante rusia y los estados unidos..."
2008,10,5,economía,tendencias en el planeta management," una preocupación en común se notó en la nueva edición del human capital forum, que se realizó durante una intensiva jornada el viernes de la semana última, en el sheraton. ... según adwoa buah..."
2008,10,5,espectáculos,la compactera,"el repertorio está basado sobre material original que rescata al líder de ese plano intelectual por el cual transitaba su anterior propuesta. ... en el norte, con la vuelta a los escenarios de ..."
2008,10,6,espectáculos,artistas por una buena causa,"entre los artistas que participaron en ediciones anteriores están norma aleandro, alfredo alcón y muchos otros. ... en las anteriores ediciones de teatrísimo actuaron 1392 ..."
2008,10,7,ciencia,un nobel por la lucha contra los virus,"pero esta edición de los nobel deja también un gran perdedor: el norteamericano robert gallo, que el año último había compartido con montagnier el premio príncipe de asturias y que durante casi..."
2008,10,8,opinión,la gracia impresa,"una segunda edición de 5000 ejemplares también se vendió en su totalidad. ... cuando pellicer falleció, en 1937, buenos aires conservaba pocos rastros de la vida del siglo anterior. "
2008,10,8,sociedad,barrilete cósmico: un regreso inesperado,"pero estos muchachos ya lo habían hecho con un cliente anterior del mismo segmento: banco gallego. ... en 2004 colaboró con buzz, la revista de marketing y publicidad, y desde 2005 es editor pe..."
2008,10,10,espectáculos,del taller al club musical,"claro que todo no fue tan sencillo  y rápido para los muchachos como se cuenta en el párrafo anterior. ... el 25, el cantor pinocho routin y el guitarrista nicolás ibarburu recrearán el homenaj..."
2008,10,10,economía,"en chicago, hubo subas para el maíz y la soja","algo de eso comenzó a evidenciarse al cierre de esta edición, en la sesión nocturna de chicago, donde la soja y el maíz operaban con pérdidas de 14 y 7 dólares, respectivamente.  ... por tonela..."
2008,10,10,autos,"parís, en el centro de la escena","con sólo cruzar el pasillo se ingresaba en el espacio de peugeot, en el que reinaba el flamante 308 cc, la versión coupé-cabriolet de la última gama de medianos de esta marca, que perfecciona la recet..."
2008,10,10,lifestyle,carla peterson, por daniela pasik  / fotos fernando gutiérrez & fernando dvoskin /  edición de moda mariana riveiro / estilismo carol schmoisman  una desorganización organizada. ... brando  esta tira repite g...
2008,10,10,cultura,"tomás segovia, ganador del premio garcía lorca","segovia fue definido por francisco brines, ganador de la anterior edición, como un ""poeta de las dos orillas"" del atlántico, al compartir las nacionalidades española y mexicana.  ... el ..."
2008,10,11,cultura,las múltiples formas de leer y de escribir,"con el objetivo de denunciar la ilegalidad de las ediciones piratas en la alemania de su época, la constatación de la doble naturaleza del libro, material y discursiva, ofrece un sólido punto d..."
2008,10,12,opinión,cartas de lectores,"di liscia rdiliscia@fibertel.com.ar aumentos  señor director:  ""deseo destacar mi asombro ante los aumentos generados por edenor en la última factura, especialmente en el «cargo fijo», que incrementó ..."
2008,10,13,cultura,llega un diccionario renovado sobre el habla de los argentinos,si alguien que no nació en estas latitudes escucha la frase anterior es probable que no comprenda nada. ... esta versión corregida fue aumentada y tiene cerca de 4500 voces o frases y alrededor...
2008,10,14,espectáculos,más sabor local y una alfombra que destiñe,"los dos ya se verifican a ocho días del comienzo de su tercera edición: la venta de entradas comenzó hace poco y va a todo vapor; la programación sigue ecuménica, aunque con alguna variación: h..."
